Type,key,src_lat,src_long,dest_lat,dest_long,origin_hub,dest_mh,order_pattern,Load,SLA
Shipment,MotherHub_CHN-MotherHub_BBI,13.04591,80.067723,20.295471,85.84707,MotherHub_CHN,MotherHub_BBI,0,20,97706
Shipment,MotherHub_CHN-MotherHub_BIL,13.04591,80.067723,19.2374987,73.0362352,MotherHub_CHN,MotherHub_BIL,0,18,109991
Shipment,MotherHub_CHN-MotherHub_BLR,13.04591,80.067723,12.9842798,77.8242648,MotherHub_CHN,MotherHub_BLR,0,238,42258
Shipment,MotherHub_CHN-MotherHub_BNO,13.04591,80.067723,28.544563,77.031259,MotherHub_CHN,MotherHub_BNO,0,41,111943
Shipment,MotherHub_CHN-MotherHub_CHN,13.04591,80.067723,13.04591,80.067723,MotherHub_CHN,MotherHub_CHN,0,70,23546
Shipment,MotherHub_CHN-MotherHub_CJB,13.04591,80.067723,11.0633423,77.0910944,MotherHub_CHN,MotherHub_CJB,0,25,40993
Shipment,MotherHub_CHN-MotherHub_GAU,13.04591,80.067723,26.043197,91.705232,MotherHub_CHN,MotherHub_GAU,0,28,189047
Shipment,MotherHub_CHN-MotherHub_GOA,13.04591,80.067723,15.3682554,73.946764,MotherHub_CHN,MotherHub_GOA,0,15,101252
Shipment,MotherHub_CHN-MotherHub_IDR,13.04591,80.067723,22.777113,75.9021171,MotherHub_CHN,MotherHub_IDR,0,11,171231
Shipment,MotherHub_CHN-MotherHub_IXR,13.04591,80.067723,23.352715,85.343538,MotherHub_CHN,MotherHub_IXR,0,10,167012
Shipment,MotherHub_CHN-MotherHub_JAI,13.04591,80.067723,26.948928,75.761927,MotherHub_CHN,MotherHub_JAI,0,14,162067
Shipment,MotherHub_CHN-MotherHub_KOL,13.04591,80.067723,22.708183,88.28565,MotherHub_CHN,MotherHub_KOL,0,63,144171
Shipment,MotherHub_CHN-MotherHub_LKO,13.04591,80.067723,26.755912,80.910939,MotherHub_CHN,MotherHub_LKO,0,8,133713
Shipment,MotherHub_CHN-MotherHub_MED,13.04591,80.067723,17.580519,78.469527,MotherHub_CHN,MotherHub_MED,0,110,48373
Shipment,MotherHub_CHN-MotherHub_MUM,13.04591,80.067723,19.1170238,72.8580558,MotherHub_CHN,MotherHub_MUM,0,18,92824
Shipment,MotherHub_CHN-MotherHub_PAT,13.04591,80.067723,25.587197,85.185842,MotherHub_CHN,MotherHub_PAT,0,24,155588
Shipment,MotherHub_CHN-MotherHub_PTI,13.04591,80.067723,28.294166,76.855804,MotherHub_CHN,MotherHub_PTI,0,58,159643
Shipment,MotherHub_CHN-MotherHub_PUNE,13.04591,80.067723,18.6087917,73.7268817,MotherHub_CHN,MotherHub_PUNE,0,32,101683
Shipment,MotherHub_CHN-MotherHub_RAI,13.04591,80.067723,22.056106,82.171855,MotherHub_CHN,MotherHub_RAI,0,6,194511
Shipment,MotherHub_CHN-MotherHub_STV,13.04591,80.067723,21.0895987,72.900005,MotherHub_CHN,MotherHub_STV,0,4,146328
Shipment,MotherHub_CJB-CochinTCHub_KAM,11.0633423,77.0910944,10.0435449,76.3367287,MotherHub_CJB,CochinTCHub_KAM,0,55,65439
Shipment,MotherHub_CJB-MotherHub_AMD,11.0633423,77.0910944,22.8978044,72.5902141,MotherHub_CJB,MotherHub_AMD,0,30,122971
Shipment,MotherHub_CJB-MotherHub_BBI,11.0633423,77.0910944,20.295471,85.84707,MotherHub_CJB,MotherHub_BBI,0,23,86522
Shipment,MotherHub_CJB-MotherHub_BIL,11.0633423,77.0910944,19.2374987,73.0362352,MotherHub_CJB,MotherHub_BIL,0,28,107499
Shipment,MotherHub_CJB-MotherHub_BLR,11.0633423,77.0910944,12.9842798,77.8242648,MotherHub_CJB,MotherHub_BLR,0,240,53497
Shipment,MotherHub_CJB-MotherHub_BNO,11.0633423,77.0910944,28.544563,77.031259,MotherHub_CJB,MotherHub_BNO,0,54,73079
Shipment,MotherHub_CJB-MotherHub_CHN,11.0633423,77.0910944,13.04591,80.067723,MotherHub_CJB,MotherHub_CHN,0,55,39856
Shipment,MotherHub_CJB-MotherHub_CJB,11.0633423,77.0910944,11.0633423,77.0910944,MotherHub_CJB,MotherHub_CJB,0,20,44559
Shipment,MotherHub_CJB-MotherHub_GAU,11.0633423,77.0910944,26.043197,91.705232,MotherHub_CJB,MotherHub_GAU,0,44,95537
Shipment,MotherHub_CJB-MotherHub_GOA,11.0633423,77.0910944,15.3682554,73.946764,MotherHub_CJB,MotherHub_GOA,0,25,60474
Shipment,MotherHub_CJB-MotherHub_IDR,11.0633423,77.0910944,22.777113,75.9021171,MotherHub_CJB,MotherHub_IDR,0,14,114927
Shipment,MotherHub_CJB-MotherHub_IXR,11.0633423,77.0910944,23.352715,85.343538,MotherHub_CJB,MotherHub_IXR,0,14,102888
Shipment,MotherHub_CJB-MotherHub_JAI,11.0633423,77.0910944,26.948928,75.761927,MotherHub_CJB,MotherHub_JAI,0,22,101282
Shipment,MotherHub_CJB-MotherHub_KOL,11.0633423,77.0910944,22.708183,88.28565,MotherHub_CJB,MotherHub_KOL,0,79,85306
Shipment,MotherHub_CJB-MotherHub_LKO,11.0633423,77.0910944,26.755912,80.910939,MotherHub_CJB,MotherHub_LKO,0,11,65658
Shipment,MotherHub_CJB-MotherHub_MED,11.0633423,77.0910944,17.580519,78.469527,MotherHub_CJB,MotherHub_MED,0,113,62770
Shipment,MotherHub_CJB-MotherHub_MUM,11.0633423,77.0910944,19.1170238,72.8580558,MotherHub_CJB,MotherHub_MUM,0,27,95359
Shipment,MotherHub_CJB-MotherHub_PAT,11.0633423,77.0910944,25.587197,85.185842,MotherHub_CJB,MotherHub_PAT,0,28,108993
Shipment,MotherHub_CJB-MotherHub_PTI,11.0633423,77.0910944,28.294166,76.855804,MotherHub_CJB,MotherHub_PTI,0,80,103952
Shipment,MotherHub_CJB-MotherHub_PUNE,11.0633423,77.0910944,18.6087917,73.7268817,MotherHub_CJB,MotherHub_PUNE,0,44,98912
Shipment,MotherHub_CJB-MotherHub_RAI,11.0633423,77.0910944,22.056106,82.171855,MotherHub_CJB,MotherHub_RAI,0,9,98261
Shipment,MotherHub_CJB-MotherHub_STV,11.0633423,77.0910944,21.0895987,72.900005,MotherHub_CJB,MotherHub_STV,0,6,111066
Shipment,MotherHub_DEL-CochinTCHub_KAM,28.52497,77.290408,10.0435449,76.3367287,MotherHub_DEL,CochinTCHub_KAM,0,69,32990
Shipment,MotherHub_DEL-MotherHub_AMD,28.52497,77.290408,22.8978044,72.5902141,MotherHub_DEL,MotherHub_AMD,0,86,15893
Shipment,MotherHub_DEL-MotherHub_BBI,28.52497,77.290408,20.295471,85.84707,MotherHub_DEL,MotherHub_BBI,0,43,27900
Shipment,MotherHub_DEL-MotherHub_BIL,28.52497,77.290408,19.2374987,73.0362352,MotherHub_DEL,MotherHub_BIL,0,58,22648
Shipment,MotherHub_DEL-MotherHub_BLR,28.52497,77.290408,12.9842798,77.8242648,MotherHub_DEL,MotherHub_BLR,0,264,26667
Shipment,MotherHub_DEL-MotherHub_BNO,28.52497,77.290408,28.544563,77.031259,MotherHub_DEL,MotherHub_BNO,0,354,2174
Shipment,MotherHub_DEL-MotherHub_CHN,28.52497,77.290408,13.04591,80.067723,MotherHub_DEL,MotherHub_CHN,0,68,14755
Shipment,MotherHub_DEL-MotherHub_CJB,28.52497,77.290408,11.0633423,77.0910944,MotherHub_DEL,MotherHub_CJB,0,25,22471
Shipment,MotherHub_DEL-MotherHub_GAU,28.52497,77.290408,26.043197,91.705232,MotherHub_DEL,MotherHub_GAU,0,55,37080
Shipment,MotherHub_DEL-MotherHub_GOA,28.52497,77.290408,15.3682554,73.946764,MotherHub_DEL,MotherHub_GOA,0,18,35951
Shipment,MotherHub_DEL-MotherHub_IDR,28.52497,77.290408,22.777113,75.9021171,MotherHub_DEL,MotherHub_IDR,0,65,8428
Shipment,MotherHub_DEL-MotherHub_IXR,28.52497,77.290408,23.352715,85.343538,MotherHub_DEL,MotherHub_IXR,0,33,22076
Shipment,MotherHub_DEL-MotherHub_JAI,28.52497,77.290408,26.948928,75.761927,MotherHub_DEL,MotherHub_JAI,0,98,5698
Shipment,MotherHub_DEL-MotherHub_KOL,28.52497,77.290408,22.708183,88.28565,MotherHub_DEL,MotherHub_KOL,0,205,12861
Shipment,MotherHub_DEL-MotherHub_LKO,28.52497,77.290408,26.755912,80.910939,MotherHub_DEL,MotherHub_LKO,0,39,5577
Shipment,MotherHub_DEL-MotherHub_MED,28.52497,77.290408,17.580519,78.469527,MotherHub_DEL,MotherHub_MED,0,120,25567
Shipment,MotherHub_DEL-MotherHub_MUM,28.52497,77.290408,19.1170238,72.8580558,MotherHub_DEL,MotherHub_MUM,0,63,18175
Shipment,MotherHub_DEL-MotherHub_PAT,28.52497,77.290408,25.587197,85.185842,MotherHub_DEL,MotherHub_PAT,0,89,11944
Shipment,MotherHub_DEL-MotherHub_PTI,28.52497,77.290408,28.294166,76.855804,MotherHub_DEL,MotherHub_PTI,0,296,7120
Shipment,MotherHub_DEL-MotherHub_PUNE,28.52497,77.290408,18.6087917,73.7268817,MotherHub_DEL,MotherHub_PUNE,0,84,28963
Shipment,MotherHub_DEL-MotherHub_RAI,28.52497,77.290408,22.056106,82.171855,MotherHub_DEL,MotherHub_RAI,0,21,21771
Shipment,MotherHub_DEL-MotherHub_STV,28.52497,77.290408,21.0895987,72.900005,MotherHub_DEL,MotherHub_STV,0,19,13666
Shipment,MotherHub_DKN-CochinTCHub_KAM,22.739951,88.317675,10.0435449,76.3367287,MotherHub_DKN,CochinTCHub_KAM,0,21,71048
Shipment,MotherHub_DKN-MotherHub_AMD,22.739951,88.317675,22.8978044,72.5902141,MotherHub_DKN,MotherHub_AMD,0,13,130737
Shipment,MotherHub_DKN-MotherHub_BBI,22.739951,88.317675,20.295471,85.84707,MotherHub_DKN,MotherHub_BBI,0,182,5693
Shipment,MotherHub_DKN-MotherHub_BIL,22.739951,88.317675,19.2374987,73.0362352,MotherHub_DKN,MotherHub_BIL,0,13,102931
Shipment,MotherHub_DKN-MotherHub_BLR,22.739951,88.317675,12.9842798,77.8242648,MotherHub_DKN,MotherHub_BLR,0,77,71723
Shipment,MotherHub_DKN-MotherHub_BNO,22.739951,88.317675,28.544563,77.031259,MotherHub_DKN,MotherHub_BNO,0,65,29241
Shipment,MotherHub_DKN-MotherHub_CHN,22.739951,88.317675,13.04591,80.067723,MotherHub_DKN,MotherHub_CHN,0,25,48773
Shipment,MotherHub_DKN-MotherHub_CJB,22.739951,88.317675,11.0633423,77.0910944,MotherHub_DKN,MotherHub_CJB,0,6,82578
Shipment,MotherHub_DKN-MotherHub_GAU,22.739951,88.317675,26.043197,91.705232,MotherHub_DKN,MotherHub_GAU,0,232,9044
Shipment,MotherHub_DKN-MotherHub_GOA,22.739951,88.317675,15.3682554,73.946764,MotherHub_DKN,MotherHub_GOA,0,5,143050
Shipment,MotherHub_DKN-MotherHub_IDR,22.739951,88.317675,22.777113,75.9021171,MotherHub_DKN,MotherHub_IDR,0,8,96474
Shipment,MotherHub_DKN-MotherHub_IXR,22.739951,88.317675,23.352715,85.343538,MotherHub_DKN,MotherHub_IXR,0,124,5740
Shipment,MotherHub_DKN-MotherHub_JAI,22.739951,88.317675,26.948928,75.761927,MotherHub_DKN,MotherHub_JAI,0,13,66724
Shipment,MotherHub_DKN-MotherHub_KOL,22.739951,88.317675,22.708183,88.28565,MotherHub_DKN,MotherHub_KOL,0,726,2965
Shipment,MotherHub_DKN-MotherHub_LKO,22.739951,88.317675,26.755912,80.910939,MotherHub_DKN,MotherHub_LKO,0,9,48806
Shipment,MotherHub_DKN-MotherHub_MED,22.739951,88.317675,17.580519,78.469527,MotherHub_DKN,MotherHub_MED,0,45,58215
Shipment,MotherHub_DKN-MotherHub_MUM,22.739951,88.317675,19.1170238,72.8580558,MotherHub_DKN,MotherHub_MUM,0,13,82036
Shipment,MotherHub_DKN-MotherHub_PAT,22.739951,88.317675,25.587197,85.185842,MotherHub_DKN,MotherHub_PAT,0,123,12485
Shipment,MotherHub_DKN-MotherHub_PTI,22.739951,88.317675,28.294166,76.855804,MotherHub_DKN,MotherHub_PTI,0,70,56643
Shipment,MotherHub_DKN-MotherHub_PUNE,22.739951,88.317675,18.6087917,73.7268817,MotherHub_DKN,MotherHub_PUNE,0,21,106333
Shipment,MotherHub_DKN-MotherHub_RAI,22.739951,88.317675,22.056106,82.171855,MotherHub_DKN,MotherHub_RAI,0,33,14886
Shipment,MotherHub_DKN-MotherHub_STV,22.739951,88.317675,21.0895987,72.900005,MotherHub_DKN,MotherHub_STV,0,3,122393
Shipment,MotherHub_GZB-MotherHub_BNO,28.662598,77.333768,28.544563,77.031259,MotherHub_GZB,MotherHub_BNO,0,69,51652
Shipment,MotherHub_GZB-MotherHub_PAT,28.662598,77.333768,25.587197,85.185842,MotherHub_GZB,MotherHub_PAT,0,0,345600
Shipment,MotherHub_GZB-MotherHub_PTI,28.662598,77.333768,28.294166,76.855804,MotherHub_GZB,MotherHub_PTI,0,2,142780
Shipment,MotherHub_IDR-CochinTCHub_KAM,22.777113,75.9021171,10.0435449,76.3367287,MotherHub_IDR,CochinTCHub_KAM,0,6,488769
Shipment,MotherHub_IDR-MotherHub_AMD,22.777113,75.9021171,22.8978044,72.5902141,MotherHub_IDR,MotherHub_AMD,0,4,377265
Shipment,MotherHub_IDR-MotherHub_BBI,22.777113,75.9021171,20.295471,85.84707,MotherHub_IDR,MotherHub_BBI,0,4,430049
Shipment,MotherHub_IDR-MotherHub_BIL,22.777113,75.9021171,19.2374987,73.0362352,MotherHub_IDR,MotherHub_BIL,0,4,365700
Shipment,MotherHub_IDR-MotherHub_BLR,22.777113,75.9021171,12.9842798,77.8242648,MotherHub_IDR,MotherHub_BLR,0,24,427155
Shipment,MotherHub_IDR-MotherHub_BNO,22.777113,75.9021171,28.544563,77.031259,MotherHub_IDR,MotherHub_BNO,0,16,204611
Shipment,MotherHub_IDR-MotherHub_CHN,22.777113,75.9021171,13.04591,80.067723,MotherHub_IDR,MotherHub_CHN,0,5,346654
Shipment,MotherHub_IDR-MotherHub_CJB,22.777113,75.9021171,11.0633423,77.0910944,MotherHub_IDR,MotherHub_CJB,0,2,446394
Shipment,MotherHub_IDR-MotherHub_GAU,22.777113,75.9021171,26.043197,91.705232,MotherHub_IDR,MotherHub_GAU,0,6,479694
Shipment,MotherHub_IDR-MotherHub_GOA,22.777113,75.9021171,15.3682554,73.946764,MotherHub_IDR,MotherHub_GOA,0,2,398819
Shipment,MotherHub_IDR-MotherHub_IDR,22.777113,75.9021171,22.777113,75.9021171,MotherHub_IDR,MotherHub_IDR,0,4,152024
Shipment,MotherHub_IDR-MotherHub_IXR,22.777113,75.9021171,23.352715,85.343538,MotherHub_IDR,MotherHub_IXR,0,2,487599
Shipment,MotherHub_IDR-MotherHub_JAI,22.777113,75.9021171,26.948928,75.761927,MotherHub_IDR,MotherHub_JAI,0,5,231398
Shipment,MotherHub_IDR-MotherHub_KOL,22.777113,75.9021171,22.708183,88.28565,MotherHub_IDR,MotherHub_KOL,0,14,442158
Shipment,MotherHub_IDR-MotherHub_LKO,22.777113,75.9021171,26.755912,80.910939,MotherHub_IDR,MotherHub_LKO,0,3,185315
Shipment,MotherHub_IDR-MotherHub_MED,22.777113,75.9021171,17.580519,78.469527,MotherHub_IDR,MotherHub_MED,0,9,421151
Shipment,MotherHub_IDR-MotherHub_MUM,22.777113,75.9021171,19.1170238,72.8580558,MotherHub_IDR,MotherHub_MUM,0,4,330088
Shipment,MotherHub_IDR-MotherHub_PAT,22.777113,75.9021171,25.587197,85.185842,MotherHub_IDR,MotherHub_PAT,0,5,383988
Shipment,MotherHub_IDR-MotherHub_PTI,22.777113,75.9021171,28.294166,76.855804,MotherHub_IDR,MotherHub_PTI,0,18,268939
Shipment,MotherHub_IDR-MotherHub_PUNE,22.777113,75.9021171,18.6087917,73.7268817,MotherHub_IDR,MotherHub_PUNE,0,6,382382
Shipment,MotherHub_IDR-MotherHub_RAI,22.777113,75.9021171,22.056106,82.171855,MotherHub_IDR,MotherHub_RAI,0,1,505998
Shipment,MotherHub_IDR-MotherHub_STV,22.777113,75.9021171,21.0895987,72.900005,MotherHub_IDR,MotherHub_STV,0,1,339304
Shipment,MotherHub_IXR-CochinTCHub_KAM,23.352715,85.343538,10.0435449,76.3367287,MotherHub_IXR,CochinTCHub_KAM,0,0,345600
Shipment,MotherHub_IXR-MotherHub_AMD,23.352715,85.343538,22.8978044,72.5902141,MotherHub_IXR,MotherHub_AMD,0,0,864000
Shipment,MotherHub_IXR-MotherHub_BBI,23.352715,85.343538,20.295471,85.84707,MotherHub_IXR,MotherHub_BBI,0,0,64800
Shipment,MotherHub_IXR-MotherHub_BIL,23.352715,85.343538,19.2374987,73.0362352,MotherHub_IXR,MotherHub_BIL,0,0,691200
Shipment,MotherHub_IXR-MotherHub_BLR,23.352715,85.343538,12.9842798,77.8242648,MotherHub_IXR,MotherHub_BLR,0,0,217309
Shipment,MotherHub_IXR-MotherHub_BNO,23.352715,85.343538,28.544563,77.031259,MotherHub_IXR,MotherHub_BNO,0,0,362880
Shipment,MotherHub_IXR-MotherHub_CHN,23.352715,85.343538,13.04591,80.067723,MotherHub_IXR,MotherHub_CHN,0,0,172800
Shipment,MotherHub_IXR-MotherHub_GAU,23.352715,85.343538,26.043197,91.705232,MotherHub_IXR,MotherHub_GAU,0,0,259200
Shipment,MotherHub_IXR-MotherHub_GOA,23.352715,85.343538,15.3682554,73.946764,MotherHub_IXR,MotherHub_GOA,0,0,0
Shipment,MotherHub_IXR-MotherHub_IDR,23.352715,85.343538,22.777113,75.9021171,MotherHub_IXR,MotherHub_IDR,0,0,0
Shipment,MotherHub_IXR-MotherHub_IXR,23.352715,85.343538,23.352715,85.343538,MotherHub_IXR,MotherHub_IXR,0,0,1976
Shipment,MotherHub_IXR-MotherHub_JAI,23.352715,85.343538,26.948928,75.761927,MotherHub_IXR,MotherHub_JAI,0,0,604800
Shipment,MotherHub_IXR-MotherHub_KOL,23.352715,85.343538,22.708183,88.28565,MotherHub_IXR,MotherHub_KOL,0,0,253440
Shipment,MotherHub_IXR-MotherHub_LKO,23.352715,85.343538,26.755912,80.910939,MotherHub_IXR,MotherHub_LKO,0,0,0
Shipment,MotherHub_IXR-MotherHub_MED,23.352715,85.343538,17.580519,78.469527,MotherHub_IXR,MotherHub_MED,0,0,76800
Shipment,MotherHub_IXR-MotherHub_MUM,23.352715,85.343538,19.1170238,72.8580558,MotherHub_IXR,MotherHub_MUM,0,0,194400
Shipment,MotherHub_IXR-MotherHub_PAT,23.352715,85.343538,25.587197,85.185842,MotherHub_IXR,MotherHub_PAT,0,0,1623
Shipment,MotherHub_IXR-MotherHub_PTI,23.352715,85.343538,28.294166,76.855804,MotherHub_IXR,MotherHub_PTI,0,0,449280
Shipment,MotherHub_IXR-MotherHub_PUNE,23.352715,85.343538,18.6087917,73.7268817,MotherHub_IXR,MotherHub_PUNE,0,0,259200
Shipment,MotherHub_JAI-CochinTCHub_KAM,26.948928,75.761927,10.0435449,76.3367287,MotherHub_JAI,CochinTCHub_KAM,0,112,96216
Shipment,MotherHub_JAI-MotherHub_AMD,26.948928,75.761927,22.8978044,72.5902141,MotherHub_JAI,MotherHub_AMD,0,90,94478
Shipment,MotherHub_JAI-MotherHub_BBI,26.948928,75.761927,20.295471,85.84707,MotherHub_JAI,MotherHub_BBI,0,81,103852
Shipment,MotherHub_JAI-MotherHub_BIL,26.948928,75.761927,19.2374987,73.0362352,MotherHub_JAI,MotherHub_BIL,0,79,114555
Shipment,MotherHub_JAI-MotherHub_BLR,26.948928,75.761927,12.9842798,77.8242648,MotherHub_JAI,MotherHub_BLR,0,480,83206
Shipment,MotherHub_JAI-MotherHub_BNO,26.948928,75.761927,28.544563,77.031259,MotherHub_JAI,MotherHub_BNO,0,266,42956
Shipment,MotherHub_JAI-MotherHub_CHN,26.948928,75.761927,13.04591,80.067723,MotherHub_JAI,MotherHub_CHN,0,111,67903
Shipment,MotherHub_JAI-MotherHub_CJB,26.948928,75.761927,11.0633423,77.0910944,MotherHub_JAI,MotherHub_CJB,0,45,81389
Shipment,MotherHub_JAI-MotherHub_GAU,26.948928,75.761927,26.043197,91.705232,MotherHub_JAI,MotherHub_GAU,0,147,102829
Shipment,MotherHub_JAI-MotherHub_GOA,26.948928,75.761927,15.3682554,73.946764,MotherHub_JAI,MotherHub_GOA,0,48,97254
Shipment,MotherHub_JAI-MotherHub_IDR,26.948928,75.761927,22.777113,75.9021171,MotherHub_JAI,MotherHub_IDR,0,68,47287
Shipment,MotherHub_JAI-MotherHub_IXR,26.948928,75.761927,23.352715,85.343538,MotherHub_JAI,MotherHub_IXR,0,46,99494
Shipment,MotherHub_JAI-MotherHub_JAI,26.948928,75.761927,26.948928,75.761927,MotherHub_JAI,MotherHub_JAI,0,93,35210
Shipment,MotherHub_JAI-MotherHub_KOL,26.948928,75.761927,22.708183,88.28565,MotherHub_JAI,MotherHub_KOL,0,296,78340
Shipment,MotherHub_JAI-MotherHub_LKO,26.948928,75.761927,26.755912,80.910939,MotherHub_JAI,MotherHub_LKO,0,57,38295
Shipment,MotherHub_JAI-MotherHub_MED,26.948928,75.761927,17.580519,78.469527,MotherHub_JAI,MotherHub_MED,0,205,94287
Shipment,MotherHub_JAI-MotherHub_MUM,26.948928,75.761927,19.1170238,72.8580558,MotherHub_JAI,MotherHub_MUM,0,72,109325
Shipment,MotherHub_JAI-MotherHub_PAT,26.948928,75.761927,25.587197,85.185842,MotherHub_JAI,MotherHub_PAT,0,109,80007
Shipment,MotherHub_JAI-MotherHub_PTI,26.948928,75.761927,28.294166,76.855804,MotherHub_JAI,MotherHub_PTI,0,347,59618
Shipment,MotherHub_JAI-MotherHub_PUNE,26.948928,75.761927,18.6087917,73.7268817,MotherHub_JAI,MotherHub_PUNE,0,133,112526
Shipment,MotherHub_JAI-MotherHub_RAI,26.948928,75.761927,22.056106,82.171855,MotherHub_JAI,MotherHub_RAI,0,30,116618
Shipment,MotherHub_JAI-MotherHub_STV,26.948928,75.761927,21.0895987,72.900005,MotherHub_JAI,MotherHub_STV,0,17,87864
Shipment,Motherhub_JIG-CochinTCHub_KAM,12.7831062,77.6446188,10.0435449,76.3367287,Motherhub_JIG,CochinTCHub_KAM,0,78,1721
Shipment,Motherhub_JIG-MotherHub_AMD,12.7831062,77.6446188,22.8978044,72.5902141,Motherhub_JIG,MotherHub_AMD,0,6,2208
Shipment,Motherhub_JIG-MotherHub_BBI,12.7831062,77.6446188,20.295471,85.84707,Motherhub_JIG,MotherHub_BBI,0,4,11704
Shipment,Motherhub_JIG-MotherHub_BIL,12.7831062,77.6446188,19.2374987,73.0362352,Motherhub_JIG,MotherHub_BIL,0,5,3043
Shipment,Motherhub_JIG-MotherHub_BLR,12.7831062,77.6446188,12.9842798,77.8242648,Motherhub_JIG,MotherHub_BLR,0,286,1651
Shipment,Motherhub_JIG-MotherHub_BNO,12.7831062,77.6446188,28.544563,77.031259,Motherhub_JIG,MotherHub_BNO,0,9,4276
Shipment,Motherhub_JIG-MotherHub_CHN,12.7831062,77.6446188,13.04591,80.067723,Motherhub_JIG,MotherHub_CHN,0,70,967
Shipment,Motherhub_JIG-MotherHub_CJB,12.7831062,77.6446188,11.0633423,77.0910944,Motherhub_JIG,MotherHub_CJB,0,20,1947
Shipment,Motherhub_JIG-MotherHub_GAU,12.7831062,77.6446188,26.043197,91.705232,Motherhub_JIG,MotherHub_GAU,0,7,9306
Shipment,Motherhub_JIG-MotherHub_GOA,12.7831062,77.6446188,15.3682554,73.946764,Motherhub_JIG,MotherHub_GOA,0,7,3953
Shipment,Motherhub_JIG-MotherHub_IDR,12.7831062,77.6446188,22.777113,75.9021171,Motherhub_JIG,MotherHub_IDR,0,2,5490
Shipment,Motherhub_JIG-MotherHub_IXR,12.7831062,77.6446188,23.352715,85.343538,Motherhub_JIG,MotherHub_IXR,0,1,11899
Shipment,Motherhub_JIG-MotherHub_JAI,12.7831062,77.6446188,26.948928,75.761927,Motherhub_JIG,MotherHub_JAI,0,3,5230
Shipment,Motherhub_JIG-MotherHub_KOL,12.7831062,77.6446188,22.708183,88.28565,Motherhub_JIG,MotherHub_KOL,0,9,7865
Shipment,Motherhub_JIG-MotherHub_LKO,12.7831062,77.6446188,26.755912,80.910939,Motherhub_JIG,MotherHub_LKO,0,1,5675
Shipment,Motherhub_JIG-MotherHub_MED,12.7831062,77.6446188,17.580519,78.469527,Motherhub_JIG,MotherHub_MED,0,59,3204
Shipment,Motherhub_JIG-MotherHub_MUM,12.7831062,77.6446188,19.1170238,72.8580558,Motherhub_JIG,MotherHub_MUM,0,5,3742
Shipment,Motherhub_JIG-MotherHub_PAT,12.7831062,77.6446188,25.587197,85.185842,Motherhub_JIG,MotherHub_PAT,0,3,10142
Shipment,Motherhub_JIG-MotherHub_PTI,12.7831062,77.6446188,28.294166,76.855804,Motherhub_JIG,MotherHub_PTI,0,8,5395
Shipment,Motherhub_JIG-MotherHub_PUNE,12.7831062,77.6446188,18.6087917,73.7268817,Motherhub_JIG,MotherHub_PUNE,0,17,3542
Shipment,Motherhub_JIG-MotherHub_RAI,12.7831062,77.6446188,22.056106,82.171855,Motherhub_JIG,MotherHub_RAI,0,1,11939
Shipment,Motherhub_JIG-MotherHub_STV,12.7831062,77.6446188,21.0895987,72.900005,Motherhub_JIG,MotherHub_STV,0,1,4825
Shipment,MotherHub_KNG-CochinTCHub_KAM,13.0608816,77.743673,10.0435449,76.3367287,MotherHub_KNG,CochinTCHub_KAM,0,243,34647
Shipment,MotherHub_KNG-MotherHub_AMD,13.0608816,77.743673,22.8978044,72.5902141,MotherHub_KNG,MotherHub_AMD,0,106,76706
Shipment,MotherHub_KNG-MotherHub_BBI,13.0608816,77.743673,20.295471,85.84707,MotherHub_KNG,MotherHub_BBI,0,101,52616
Shipment,MotherHub_KNG-MotherHub_BIL,13.0608816,77.743673,19.2374987,73.0362352,MotherHub_KNG,MotherHub_BIL,0,96,60722
Shipment,MotherHub_KNG-MotherHub_BLR,13.0608816,77.743673,12.9842798,77.8242648,MotherHub_KNG,MotherHub_BLR,0,1077,30859
Shipment,MotherHub_KNG-MotherHub_BNO,13.0608816,77.743673,28.544563,77.031259,MotherHub_KNG,MotherHub_BNO,0,217,39989
Shipment,MotherHub_KNG-MotherHub_CHN,13.0608816,77.743673,13.04591,80.067723,MotherHub_KNG,MotherHub_CHN,0,227,25463
Shipment,MotherHub_KNG-MotherHub_CJB,13.0608816,77.743673,11.0633423,77.0910944,MotherHub_KNG,MotherHub_CJB,0,91,27493
Shipment,MotherHub_KNG-MotherHub_GAU,13.0608816,77.743673,26.043197,91.705232,MotherHub_KNG,MotherHub_GAU,0,142,97477
Shipment,MotherHub_KNG-MotherHub_GOA,13.0608816,77.743673,15.3682554,73.946764,MotherHub_KNG,MotherHub_GOA,0,76,52252
Shipment,MotherHub_KNG-MotherHub_IDR,13.0608816,77.743673,22.777113,75.9021171,MotherHub_KNG,MotherHub_IDR,0,55,73304
Shipment,MotherHub_KNG-MotherHub_IXR,13.0608816,77.743673,23.352715,85.343538,MotherHub_KNG,MotherHub_IXR,0,54,84304
Shipment,MotherHub_KNG-MotherHub_JAI,13.0608816,77.743673,26.948928,75.761927,MotherHub_KNG,MotherHub_JAI,0,75,60158
Shipment,MotherHub_KNG-MotherHub_KOL,13.0608816,77.743673,22.708183,88.28565,MotherHub_KNG,MotherHub_KOL,0,315,68538
Shipment,MotherHub_KNG-MotherHub_LKO,13.0608816,77.743673,26.755912,80.910939,MotherHub_KNG,MotherHub_LKO,0,39,56587
